BookingID,vehicle_no,Origin_Location,Destination_Location,TRANSPORTATION_DISTANCE_IN_KM,day_of_week,month,delay_flag,lane_popularity,cost_weight,risk_score,driver_delay_rate,route_risk,confidence_score,idle_loss,is_return_trip,is_deadhead,efficiency_score,efficiency_label,is_peak_month,distance_category,lane_maturity,is_market,Market/Regular
AEIBK1902763,TN04AH9559,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,0,10,1,0.42264146362164656,0.22579633070877755,0.8141638461628051,0.4,0.8054076805171257,0.19459231948287425,0.04125266005891476,0,1,0.2386,Low,1,0,3.4965075614664802,1,Regular
AEIBK1904349,TN04AH9559,"Mangavaram, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",65.5,0,11,1,0.05056665881962136,0.393244668400188,0.5734609150252183,0.45454545454545453,0.0,1.0,0.007090102683627927,0,1,0.2673,Low,1,0,0.6931471805599453,1,Regular
AEIBK1905594,TN04AH9559,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,1,11,0,0.428676320015846,0.22579633070877755,0.6157824562739022,0.5,0.820429521201919,0.17957047879808097,0.0,0,1,0.3543,Low,1,0,3.5263605246161616,1,Regular
AEIBK1905733,TN04AH9559,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,1,11,0,0.4346110442458563,0.22579633070877755,0.614663639913319,0.46153846153846156,0.8231549491983763,0.17684505080162372,0.03517116120094432,0,1,0.2646,Low,1,0,3.5553480614894135,1,Regular
AEIBK1907994,TN04AH9559,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,2,12,0,0.44045109420226825,0.22579633070877755,0.6133169368829313,0.42857142857142855,0.8253182288912392,0.17468177110876082,0.0,0,1,0.3637,Medium,1,0,3.58351893845611,1,Regular
AEIBK1908355,TN04AH9559,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,4,12,0,0.44620149243007434,0.22579633070877755,0.6117703918019817,0.4,0.8269828589162833,0.17301714108371669,0.04754510560180735,0,1,0.2723,Low,1,0,3.6109179126442243,1,Regular
AEIBK2011062,TN04AH9559,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,3,1,0,0.2955534179655304,0.33334986826554447,0.5511632235656788,0.375,0.5867582718218542,0.41324172817814575,0.0,0,1,0.333,Low,0,0,2.772588722239781,1,Regular
AEIBK2011167,TN04AH9559,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,6,1,0,0.1980845091883423,0.33334986826554447,0.44978158011614505,0.35294117647058826,0.289227911001971,0.710772088998029,0.012837367094449532,0,1,0.2619,Low,0,0,2.0794415416798357,1,Regular
AEIBK2011401,TN04AH9559,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,1,1,0,0.21339578619233368,0.33334986826554447,0.44665578494703095,0.3333333333333333,0.2957542669882964,0.7042457330117036,0.0,0,0,0.5414,High,0,0,2.1972245773362196,1,Regular
WDSBKTP46705,TN04AR4891,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,3,5,0,0.2528416089094571,0.24009318744775107,0.2969290672240522,0.2,0.0,1.0,0.0,0,0,0.5645,High,0,0,2.4849066497880004,1,Regular
WDSBKTP46766,TN04AR4937,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,4,5,0,0.26437431852729837,0.24009318744775107,0.29224568738024764,0.2,0.0,1.0,0.039485196969768425,0,1,0.2704,Low,0,0,2.5649493574615367,1,Regular
WDSBKTP47800,TN04AR4937,"Sedarapet, India","Kanchipuram, Tamil Nadu, India",160.0,3,5,0,0.27528649234832153,0.24009318744775107,0.28781430424315635,0.0,0.0,1.0,0.0,0,0,0.573,High,0,0,2.6390573296152584,1,Regular
WDSBKTP53127,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,0,7,0,0.45186687126395353,0.22579633070877755,0.6100483504680737,0.2,0.8282041963642902,0.1717958036357098,0.056508714248786264,0,1,0.5587,High,0,0,3.6375861597263857,1,Regular
WDSBKTP56460,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,0,9,0,0.45745151226077496,0.22579633070877755,0.60817202879418,0.0,0.8290306914320156,0.17096930856798442,0.04931426395716174,0,1,0.2863,Low,0,0,3.6635616461296463,1,Regular
AEIBK1900256,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,0,9,0,0.3050274843235203,0.33334986826554447,0.5508514462379924,0.0,0.5942208337311953,0.4057791662688047,0.015314080580353037,0,1,0.2835,Low,0,0,2.833213344056216,1,Regular
AEIBK1900890,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Perambur Barracks, Chennai, Tamil Nadu",13.8,3,10,0,0.11688181260255825,0.7180529485424655,0.4483878070128986,0.0,0.2314205832994494,0.7685794167005506,0.0,0,1,0.4163,Medium,1,0,1.3862943611198906,1,Regular
AEIBK1900971,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,3,10,0,0.22749427972050223,0.33334986826554447,0.4432376981117892,0.0,0.300624156143904,0.699375843856096,0.018046926681037138,0,1,0.2973,Low,1,0,2.302585092994046,1,Regular
AEIBK1901739,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,4,10,0,0.4629593807727186,0.22579633070877755,0.606159979733014,0.0,0.8295049025905561,0.1704950974094439,0.0,0,1,0.4083,Medium,1,0,3.6888794541139363,1,Regular
AEIBK1902126,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,1,10,0,0.46839415636239135,0.22579633070877755,0.6040284792064478,0.0,0.829664337234186,0.17033566276581402,0.0,0,1,0.4098,Medium,1,0,3.713572066704308,1,Regular
AEIBK1902282,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,1,10,1,0.4737592596459723,0.22579633070877755,0.8048395262866886,0.0,0.8295421523441703,0.17045784765582972,0.0,0,1,0.3829,Medium,1,0,3.7376696182833684,1,Regular
AEIBK1902483,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,4,10,1,0.3141253310899868,0.33334986826554447,0.7529770881702467,0.125,0.6000728501424165,0.3999271498575835,0.021296102851255445,0,1,0.2623,Low,1,0,2.8903717578961645,1,Regular
AEIBK1904057,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,2,11,0,0.32288535531798723,0.33334986826554447,0.5635467608832428,0.2222222222222222,0.6363234991538784,0.3636765008461216,0.0,0,1,0.3764,Medium,1,0,2.9444389791664403,1,Regular
AEIBK1904059,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,2,11,0,0.33134035455111566,0.33334986826554447,0.5627240307447374,0.2,0.6418341101492537,0.35816588985074627,0.0,0,1,0.3804,Medium,1,0,2.995732273553991,1,Regular
AEIBK1905025,TN04M5355,"Mangavaram, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",76.6,4,11,0,0.0,0.36304253754349747,0.39196518081271575,0.18181818181818182,0.0,1.0,0.0,0,1,0.3287,Low,1,0,0.0,1,Regular
AEIBK1905736,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,1,11,0,0.4790578760562705,0.22579633070877755,0.6072016350161253,0.16666666666666666,0.8455022279307547,0.1544977720692453,0.039727980468365426,0,1,0.3012,Low,1,0,3.7612001156935624,1,Regular
AEIBK1907747,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,0,12,0,0.4842929769403218,0.22579633070877755,0.605023769044671,0.15384615384615385,0.8453926495808062,0.15460735041919382,0.0,0,1,0.3993,Medium,1,0,3.784189633918261,1,Regular
AEIBK1908188,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,3,12,0,0.48946733834245826,0.22579633070877755,0.60275664157318,0.14285714285714285,0.8450426051445601,0.1549573948554399,0.03828214550665624,0,1,0.3064,Low,1,0,3.8066624897703196,1,Regular
AEIBK1909413,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Melprumal Chery, Kanchipuram, Tamil Nadu",130.0,5,12,1,0.11688181260255825,0.2714167460445307,0.662082541252207,0.13333333333333333,0.2314205832994494,0.7685794167005506,0.03418685076723919,0,1,0.2186,Low,1,0,1.3862943611198906,1,Regular
AEIBK2011195,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Perambur Barracks, Chennai, Tamil Nadu",26.4,0,1,0,0.14140956535862062,0.5853303255243478,0.4684348483510469,0.1875,0.2923207367993045,0.7076792632006955,0.0,0,1,0.3593,Low,0,0,1.6094379124341003,1,Regular
AEIBK2011397,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,1,1,0,0.24058968942707937,0.33334986826554447,0.4396187284060961,0.17647058823529413,0.3042102569858683,0.6957897430141318,0.0,0,1,0.3537,Low,0,0,2.3978952727983707,1,Regular
AEIBK2011939,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,4,1,0,0.2528416089094571,0.33334986826554447,0.4358640524757667,0.16666666666666666,0.30678693195278295,0.693213068047217,0.0,0,1,0.358,Low,0,0,2.4849066497880004,1,Regular
AEIBK2012789,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,0,1,0,0.26437431852729837,0.33334986826554447,0.4320210815922944,0.15789473684210525,0.30856077773259916,0.6914392222674008,0.0,0,1,0.362,Medium,0,0,2.5649493574615367,1,Regular
AEIBK2013419,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,3,1,0,0.27528649234832153,0.33334986826554447,0.42812480862425895,0.15,0.3096902313199824,0.6903097686800176,0.0,0,1,0.3658,Medium,0,0,2.6390573296152584,1,Regular
AEIBK2014158,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,0,1,0,0.49458355777103524,0.22579633070877755,0.6004106002731125,0.14285714285714285,0.8444761618212548,0.15552383817874516,0.025346919500677797,0,1,0.3131,Low,0,0,3.828641396489095,1,Regular
AEIBK2014483,TN04M5355,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,1,1,0,0.4996440692031259,0.22579633070877755,0.5979948568865273,0.13636363636363635,0.8437148490415878,0.15628515095841222,0.0,0,0,0.5755,High,0,0,3.8501476017100584,1,Regular
WDSBKTP57278,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,1,9,1,0.5046511565448341,0.22579633070877755,0.7985653069261363,0.2,0.8427779667201856,0.15722203327981443,0.04389539776844848,0,1,0.2521,Low,0,0,3.871201010907891,1,Regular
AEIBK1900964,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,3,10,1,0.28565778316158313,0.33334986826554447,0.627249008485946,1.0,0.31029864675269553,0.6897013532473044,0.023691124694982243,0,1,0.1945,Low,1,0,2.70805020110221,1,Regular
AEIBK1904048,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","St.Thomas Mount, Kanchipuram, Tamil Nadu",90.0,2,11,0,0.2955534179655304,0.33334986826554447,0.4736337953720039,1.0,0.42311740707126655,0.5768825929287335,0.0,0,1,0.3126,Low,1,0,2.772588722239781,1,Regular
AEIBK1903985,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,3,11,0,0.33951856548700526,0.33334986826554447,0.5614408395117482,0.6666666666666666,0.6461355817662395,0.35386441823376047,0.027076520330193858,0,1,0.5562,High,1,0,3.044522437723423,1,Regular
AEIBK1908360,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","Rayapudupakkam, Villupuram, Tamil Nadu",177.0,4,12,1,0.5096069657341495,0.22579633070877755,0.8039147208820316,0.5,0.8583167767513211,0.14168322324867888,0.04925684354072658,0,1,0.2504,Low,1,0,3.8918202981106265,1,Regular
AEIBK2011193,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","Perambur Barracks, Chennai, Tamil Nadu",26.4,0,1,0,0.16257798266259593,0.5853303255243478,0.47736658964042633,0.6,0.32931726330194294,0.670682736698057,0.003956424828852822,0,1,0.2556,Low,0,0,1.791759469228055,1,Regular
AEIBK2011783,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,3,1,0,0.34744447244229437,0.33334986826554447,0.5597793879626471,0.5,0.6494224012154394,0.35057759878456063,0.0,0,1,0.3326,Low,0,0,3.091042453358316,1,Regular
AEIBK2012236,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,0,1,0,0.3551394442519278,0.33334986826554447,0.5578059021718493,0.42857142857142855,0.6518526675898232,0.3481473324101768,0.01293286250632184,0,1,0.2756,Low,0,0,3.1354942159291497,1,Regular
AEIBK2013652,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,3,1,0,0.3626222415197309,0.33334986826554447,0.5555742615092639,0.375,0.6535561842460053,0.34644381575399474,0.01765253349686904,0,1,0.2546,Low,0,0,3.1780538303479458,1,Regular
AEIBK2015029,TN04M5637,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,3,1,0,0.3699094246552135,0.33334986826554447,0.5531286703654228,0.3333333333333333,0.6546404477431006,0.3453595522568994,0.0,0,0,0.567,High,0,0,3.2188758248682006,1,Regular
WDSBKTP47571,TN05A5951,"Kanchipuram, Tamil Nadu, India","Goa, India",160.0,6,5,0,0.0,0.24009318744775107,0.3996068709736387,0.2,0.0,1.0,0.0,0,0,0.4681,Medium,0,0,0.0,1,Regular
AEIBK1907224,TN05AD1179,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,1,12,0,0.377015685109107,0.33334986826554447,0.5505056605976992,0.2,0.6551951583092347,0.3448048416907653,0.0,0,0,0.5697,High,1,0,3.258096538021482,1,Regular
WDSBKTP47679,TN05BK7677,"Sedarapet, India","Nizamabad, Telangana, India",160.0,1,5,0,0.14140956535862062,0.24009318744775107,0.3421811028699154,0.2,0.0,1.0,0.0,0,0,0.522,High,0,0,1.6094379124341003,1,Regular
MVCV0000706/082021,TN05BW2669,"ASHOK LEYLAND ENNORE,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA",310.0,3,8,0,0.14140956535862062,0.15681696149854055,0.35592514992193497,0.2,0.0,1.0,0.0,0,0,0.5026,Medium,0,1,1.6094379124341003,0,Market
AEIBK2020058,TN06Q5017,"Vellaripatti, Madurai, Tamil Nadu","A.P. Basti, Ludhiana, Punjab",2898.0,0,6,1,0.0,0.0008355737553308318,0.8535292222861791,0.2,0.0,1.0,0.8227492385620976,0,1,0.3295,Low,0,2,0.0,1,Regular
AEIBK2021870,TN06Q5017,"Vellaripatti, Madurai, Tamil Nadu","Sujanpura, Lucknow, Uttar Pradesh",2298.0,3,7,1,0.0,0.011308678066963007,0.798553034078101,1.0,0.0,1.0,0.7024892325926989,0,1,0.3426,Low,0,2,0.0,1,Regular
AEIBK2025714,TN06Q5017,"Vellaripatti, Madurai, Tamil Nadu","Plassaikalan, Solan, Himachal Pradesh",2884.0,1,8,0,0.0,0.0010453130303847147,0.6491987654383133,1.0,0.0,1.0,0.0,0,0,0.3704,Medium,0,2,0.0,1,Regular
AEIBK2025488,TN10AM0078,"Anekal, Bangalore, Karnataka","Devendrapuram, Salem, Tamil Nadu",189.0,0,8,0,0.0,0.2168290237100234,0.4022640534036957,0.2,0.0,1.0,0.0,0,0,0.4629,Medium,0,0,0.0,1,Regular
AEIBK1907463,TN10L0177,"Manali, Tiruvallur, Tamil Nadu","Thaiyur, Kanchipuram, Tamil Nadu",90.0,4,12,0,0.3839541165269914,0.33334986826554447,0.5477356155377088,0.2,0.6552956689715433,0.34470433102845666,0.0,0,0,0.5723,High,1,0,3.295836866004329,1,Regular
VCV00009430/082021,TN11AB2839,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",940.0,2,8,0,0.16257798266259593,0.06159444343577461,0.40505375153185785,0.2,0.0,1.0,0.211636455724257,0,0,0.2126,Low,0,2,1.791759469228055,1,Regular
VCV00012746/082021,TN11AB2839,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",940.0,1,8,0,0.18127718834844692,0.06159444343577461,0.39746009089994616,0.0,0.0,1.0,0.0,0,0,0.4872,Medium,0,2,1.9459101490553132,1,Regular
AEIBK2026421,TN11AR6457,"Naickenpalayam, Coimbatore, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu",530.0,1,8,0,0.0,0.10502899803744362,0.43350885370195347,0.2,0.0,1.0,0.0,0,0,0.4343,Medium,0,2,0.0,1,Regular
VCV00006026/082021,TN11J6678,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",21.0,3,8,0,0.1980845091883423,0.6340979672736231,0.3064295209836067,0.2,0.0,1.0,0.0032601648930418374,0,0,0.3608,Low,0,0,2.0794415416798357,1,Regular
VCV00006898/082021,TN11J6678,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",21.0,4,8,0,0.21339578619233368,0.6340979672736231,0.30021168246346674,0.0,0.0,1.0,0.004707271273602278,0,0,0.3305,Low,0,0,2.1972245773362196,1,Regular
VCV00010440/082021,TN11J6678,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",21.0,3,8,0,0.22749427972050223,0.6340979672736231,0.29448634968341597,0.0,0.0,1.0,0.0042126964107419415,0,0,0.3364,Low,0,0,2.302585092994046,1,Regular
VCV00011308/082021,TN11J6678,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",21.0,0,8,0,0.24058968942707937,0.6340979672736231,0.28916836458724504,0.0,0.0,1.0,0.0023052515213508986,0,0,0.5182,High,0,0,2.3978952727983707,1,Regular
VCV00011673/082021,TN11J6678,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",21.0,0,8,0,0.2528416089094571,0.6340979672736231,0.2841929169558474,0.0,0.0,1.0,0.000544106543359218,0,0,0.6088,High,0,0,2.4849066497880004,1,Regular
VCV00011706/082021,TN11J6678,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",21.0,0,8,0,0.26437431852729837,0.6340979672736231,0.27950953711204285,0.0,0.0,1.0,0.0031193345128944496,0,0,0.4144,Medium,0,0,2.5649493574615367,1,Regular
VCV00012749/082021,TN11J6678,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",21.0,1,8,0,0.27528649234832153,0.6340979672736231,0.2750781539749516,0.0,0.0,1.0,0.0,0,0,0.6544,High,0,0,2.6390573296152584,1,Regular
VCV00006904/082021,TN11M3423,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",20.0,4,8,0,0.28565778316158313,0.6442876850709669,0.2707747939363197,0.2,0.0,1.0,0.005224881796695959,0,0,0.335,Low,0,0,2.70805020110221,1,Regular
VCV00014879/082021,TN11M3423,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",21.0,4,8,0,0.2955534179655304,0.6340979672736231,0.26684784955588575,0.0,0.0,1.0,0.0,0,0,0.6621,High,0,0,2.772588722239781,1,Regular
AEIBK2025638,TN11P2265,"Panruti, Kanchipuram, Tamil Nadu","Patancheru, Medak, Telangana",706.0,1,8,0,0.05056665881962136,0.08196291196670094,0.42910031681433125,0.2,0.0,1.0,0.0,0,0,0.4457,Medium,0,2,0.6931471805599453,1,Regular
VCV00010911/082021,TN11S1459,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",20.0,4,8,0,0.3050274843235203,0.6442876850709669,0.26290884820384447,0.2,0.0,1.0,0.0,0,0,0.6678,High,0,0,2.833213344056216,1,Regular
VCV00006474/082021,TN11Z7473,"TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU","ASHOK LEYLAND PLANT 1- HOSUR,HOSUR,KARNATAKA",535.0,4,8,0,0.0875149330389394,0.10422718653882776,0.39842758051936283,0.2,0.0,1.0,0.040531686178190314,0,1,0.293,Low,0,2,1.0986122886681098,1,Regular
VCV00006726/082021,TN11Z7473,"ASHOK LEYLAND PLANT 2-HOSUR,HOSUR,KARNATAKA","TVSLSL-PUZHAL-HUB,CHENNAI,TAMIL NADU",570.0,4,8,0,0.11688181260255825,0.09890119121939919,0.3897087713545452,0.0,0.0,1.0,0.10920155614452451,0,1,0.2319,Low,0,2,1.3862943611198906,1,Regular
VCV00007656/082021,TN11Z7473,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU",365.0,0,8,0,0.11688181260255825,0.13972078145503466,0.3709252403834518,0.0,0.0,1.0,0.08843625217120644,0,1,0.228,Low,0,1,1.3862943611198906,1,Regular
AEIBK2027445,TN11Z7473,"Gopanapalli, Krishnagiri, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu",365.0,2,8,0,0.05056665881962136,0.13972078145503466,0.3978555165160735,0.0,0.0,1.0,0.0,0,1,0.3055,Low,0,1,0.6931471805599453,1,Regular
MVCV0001590/082021,TN11Z7473,"PRAVEEN ENGINEERING INDUSTRIES,HOSUR,TAMIL NADU","SRI DEVI POWDER COATING INDUSTRIES,CHENNAI,TAMIL NADU",365.0,2,8,0,0.14140956535862062,0.13972078145503466,0.3609646338410088,0.0,0.0,1.0,0.0,0,0,0.4982,Medium,0,1,1.6094379124341003,0,Market
VCV00006627/082021,TN12A4168,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",720.0,4,8,0,0.3141253310899868,0.08048537348381449,0.3233531411047067,0.2,0.0,1.0,0.1563041205305359,0,0,0.2645,Low,0,2,2.8903717578961645,1,Regular
VCV00009207/082021,TN12A4168,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",104.0,2,8,0,0.32288535531798723,0.3080179021313989,0.2633535160339661,0.0,0.0,1.0,0.0,0,0,0.6058,High,0,0,2.9444389791664403,1,Regular
AEIBK2025944,TN12AA6827,"Naickenpalayam, Coimbatore, Tamil Nadu","Kamarajnagar, Tiruvallur, Tamil Nadu",530.0,3,8,0,0.05056665881962136,0.10502899803744362,0.41297396827329497,0.2,0.0,1.0,0.0,0,0,0.4536,Medium,0,2,0.6931471805599453,1,Regular
AEIBK2025710,TN12AA9097,"Shive, Pune, Maharashtra","Pondur, Kanchipuram, Tamil Nadu",1290.0,1,8,0,0.3141253310899868,0.041721810984864244,0.5223930621455128,0.2,0.3098762873483731,0.6901237126516269,0.0,0,0,0.4981,Medium,0,2,2.8903717578961645,1,Regular
AEIBK2024018,TN12AA9779,"Perukkaranai, Kanchipuram, Tamil Nadu","Shive, Pune, Maharashtra",1199.0,1,7,0,0.0875149330389394,0.04609001923249359,0.4592678954696359,0.2,0.0,1.0,0.0,0,0,0.4436,Medium,0,2,1.0986122886681098,1,Regular
VCV00006412/082021,TN12AB8179,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",69.0,4,8,0,0.33134035455111566,0.383059476922218,0.2567130357792811,0.2,0.0,1.0,0.0,0,0,0.6247,High,0,0,2.995732273553991,1,Regular
VCV00006770/082021,TN12AB8196,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",203.0,4,8,0,0.33951856548700526,0.20734198377016025,0.2656699176459303,0.2,0.0,1.0,0.014276745424690856,0,0,0.5608,High,0,1,3.044522437723423,1,Regular
VCV00007500/082021,TN12AB8196,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",104.0,0,8,0,0.34744447244229437,0.3080179021313989,0.2533801725671646,0.0,0.0,1.0,0.0,0,0,0.6152,High,0,0,3.091042453358316,1,Regular
VCV00008136/082021,TN12AB9253,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",69.0,1,8,0,0.3551394442519278,0.383059476922218,0.24704833592130057,0.2,0.0,1.0,0.012159951235874598,0,0,0.3348,Low,0,0,3.1354942159291497,1,Regular
VCV00009723/082021,TN12AB9253,"DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU","DAIMLER INDIA COMMERCIAL VEHICLES,KANCHIPURAM,TAMIL NADU",69.0,3,8,0,0.3626222415197309,0.383059476922218,0.24400960668414975,0.0,0.0,1.0,0.010647369980916338,0,0,0.3933,Medium,0,0,3.1780538303479458,1,Regular
